Institution_guid,Progam_guid,Program_Name,CIP_Code,Program_Type,Credential
9b3a0562173f476eaa071249ffde872c,4f95eabc-683b-41e1-9e6f-b0eba04ecfe0,"Master of Music in Conducting, Emphasis Orchestral Conducting",50.0906,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,49d9858d-cd27-4190-abe5-78c5f19179dd,"Master of Music in Conducting, Emphasis Wind Conducting",50.0906,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,d11299fd-befc-418c-8fc4-65b811119405,Master of Music in Guitar,50.0911,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,c8600e36-a0eb-423b-b414-a9119efbc46c,Master of Music in Harpsichord,50.0911,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,82326ddd-b0be-431d-8c4d-af26b1566d50,Master of Music in Historical Performance Practice,50.0903,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,9a05a6f8-db59-4e26-9479-a3be938d8544,Master of Music in Opera,50.0908,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,1f3b160e-f11f-445b-af1d-a0cfc81103a1,Master of Music in Orchestral Instrument,50.0999,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,66d6f646-3ac8-445c-8a67-1ba227cc8335,Master of Music in Organ,50.0907,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,1b83ccf9-f93a-49d0-a14e-24c9cc903a47,Master of Music in Piano,50.0907,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,bf8a5aac-8b68-4cf9-957f-c5c76ea3d501,Master of Music in Voice,50.0908,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,ac2f5f92-75be-48c3-adb6-c4d721f2c745,Master of Nursing Nurse Practitioner,51.3801,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,285480c9-bdad-47e1-9f78-13e5d37c1733,Master of Nutrition and Dietetics,51.3101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,cba80f60-1337-46fa-9cde-c3c82ccc94d9,Master of Occupational Therapy,51.2306,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,272c7ad1-91a2-4c6d-8e4e-7f7b9a3f4451,Master of Physical Therapy,51.2308,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,c90fbe3c-21a2-45bf-b7c0-77c337d0d515,Master of Public Health,51.2201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,a7bb9aca-c313-4669-8a2f-32f11ee11316,Master of Public Health and Master of Science in Nursing,51.2201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,08dc0fc4-b1a8-4efb-a8ab-5a170c3b71e5,Master of Public Policy and Global Affairs,44.0504,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,effd4964-f0fd-4668-8721-80385597108b,Master of Rehabilitation Science,51.2314,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,320c6094-cb64-42c8-bb9c-11fa9ca928de,Master of Science (Planning),4.0301,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,29b0b79a-fe8c-490f-b4b8-f88a14ffcd58,Master of Science in Applied Animal Biology,1.0901,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,0280edf8-01a8-4590-a0b1-f4bdfa089996,Master of Science in Astronomy,40.0201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,67d1ed70-247f-43f6-8ae1-4d627bd9dd78,Master of Science in Atmospheric Science,40.0401,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,8e3e1299-219b-4f05-b1ff-9f832384c41b,"Master of Science in Audiology and Speech Sciences, Sub-Specialization in Audiology",51.0204,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,a98b41ff-1169-4044-a619-cebf78a95234,"Master of Science in Audiology and Speech Sciences, Sub-Specialization in Speech-Language Pathology",51.0203,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,8d219e34-9bc4-4a42-8332-8328fe7f62f4,Master of Science in Biochemistry and Molecular Biology,26.021,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,fd1cdb5d-3086-472e-bf04-33eb9c9f3708,Master of Science in Bioinformatics,26.1103,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,a6e923f9-fafd-4395-a5ff-5d9b75aa0bce,Master of Science in Biology,26.0101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,30910e09-fa41-4a2f-ba2d-6b3460bf7cde,Master of Science in Botany,26.0301,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,b25c6dd8-7240-415c-8bea-3e138c8cf792,Master of Science in Business Administration in Finance,52.0201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,5308a7f8-8ab9-454d-a5c2-c7ddca18a45f,Master of Science in Business Administration in Management Information Systems,52.0201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,0b845b25-b87e-48d1-b66d-591554e4bdd4,Master of Science in Business Administration in Transportation and Logistics,52.0201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,a8d00320-d5ad-4dd1-a451-863e8d7d6d80,Master of Science in Cell and Developmental Biology,26.0404,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,6cb2beb6-b213-42ff-b05f-f56914493d6b,Master of Science in Chemical & Biological Engineering,14.0701,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,1a80e3b3-0cf5-4f03-881f-46ba7d0acf2f,Master of Science in Chemistry,40.0501,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,5877777b-0fa0-4b67-977a-6900c4c60004,Master of Science in Computer Science,11.0701,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,b6762803-48af-49c8-a31a-df0019b03da1,Master of Science in Craniofacial Science,51.0503,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,a4465849-98d3-46fc-9d3d-c340adfa9b33,Master of Science in Craniofacial Science/Diploma in Endodontics,51.0503,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,33d6d154-a219-4c36-a7f8-281b3f7a9022,Master of Science in Craniofacial Science/Diploma in Orthodontics,51.0503,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,e269ba51-72b6-4bab-8e4b-4789f0ba98c9,Master of Science in Craniofacial Science/Diploma in Pediatric Dentistry,51.0503,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,ab729d4e-6837-4d13-a2b5-a431d798693d,Master of Science in Craniofacial Science/Diploma in Periodontics,51.0503,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,66662d6c-2cd0-4068-8cb5-a55c67a4247a,Master of Science in Craniofacial Science/Diploma in Prosthodontics,51.0503,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,d6892e60-1b45-4b38-8fc1-740a2aaee521,Master of Science in Earth and Environmental Sciences,3.0104,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,4ce00bf1-42d3-448a-a526-8becb6767f14,Master of Science in Experimental Medicine,51.1401,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,1949a8d6-2d16-4e08-b43b-afda228f1e36,Master of Science in Food Science,1.1001,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,82fef8e4-5c64-46eb-9ffb-a08ee42674c9,Master of Science in Forestry,3.0501,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,70cf7dbe-7b2b-47c2-b38c-a91c0813561a,Master of Science in Genetic Counselling,51.1509,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,08c7d1f8-b6a7-4358-abf5-d0818b5a35da,Master of Science in Genome Science and Technology,26.0807,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,13d32f36-2d0f-489c-9c13-263cd3e1dcfc,Master of Science in Geography,45.0701,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,5799dffb-1122-4e4c-bc58-6c5953513621,Master of Science in Geological Sciences,40.0601,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,ce74967c-4d51-4163-a82f-8ef530f3be55,Master of Science in Geophysics,40.0603,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,fda7305d-9193-4fa5-a505-e336819597ec,Master of Science in Health and Exercise Sciences,31.0505,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,d6c1ff97-b7de-4019-85e6-7c5b6801d2f4,Master of Science in Human Nutrition,19.0504,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,aebb3798-0fa9-44e0-a414-aeed482fbc93,Master of Science in Integrated Studies in Land and Food Systems,1,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,aa35032f-fc00-4098-87e5-593d19bb3418,Master of Science in Interdisciplinary Oncology,26.0911,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,2c466858-1405-49e9-b47f-f1382376616d,Master of Science in Interdisciplinary Studies,30.9999,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,0eab17cf-59f7-4bdb-85e2-6ed7db56932c,Master of Science in Interdisciplinary Studies - Individualized Option,30.9999,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,534036dc-46ce-41ea-8acc-1c9a961b7e7c,Master of Science in Interdisciplinary Studies - Sustainability,30.3301,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,68da95c0-ab17-4d16-a099-58bc50e43df3,Master of Science in Interdisciplinary Studies - Urban and Regional Studies,45.1201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,dd225c4e-926c-45f4-b02f-e1e620b42c10,"Master of Science in Interdisciplinary Studies - Urban, Rural and Regional Dynamics",45.1201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,b118fbfd-c1d4-4e85-b722-a41033aedcd4,Master of Science in Kinesiology,31.0505,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,ca0455da-67cb-4836-b9bc-acdc39c94da2,Master of Science in Materials Engineering,14.1801,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,efe60286-3f21-4fde-9be7-9434a73ff1aa,Master of Science in Mathematics,27.0101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,b1a92903-fcab-406d-80e4-1d5b77191479,Master of Science in Medical Genetics,26.0806,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,85ecb90e-53d6-4de2-991f-cac647ce41d7,Master of Science in Medical Physics,51.2205,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,aee614e3-b9d0-495b-bf61-9c2458ce78c3,Master of Science in Microbiology and Immunology,26.0508,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,4830a97d-e47d-4bc6-9b81-96f0a91bd4c2,Master of Science in Neuroscience,26.1501,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,6b6fe73b-ccb6-4f9a-921e-7c016bfc0d3f,Master of Science in Nursing,51.3802,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,bdf646ce-57d5-4cee-bd59-720f89f0812b,Master of Science in Occupational and Environmental Hygiene,51.2206,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,82431d3f-98a8-4936-8fd5-c9dd273dc42c,Master of Science in Oceanography,40.0607,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,f11941b6-38a2-449d-b6ed-61e9e45f5cf4,Master of Science In Oceans and Fisheries,3.0205,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,bb017923-8f3f-4f85-9bd5-7c2489d399e1,Master of Science in Pathology and Laboratory Medicine,26.091,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,3a5909e9-84e2-4555-bb43-356b7b9e821f,Master of Science in Pharmaceutical Sciences,51.201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,7b186c3c-632e-4266-ab3e-48ba5967ad91,Master of Science in Pharmacology,26.1001,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,947c7ea9-5094-4b21-ae4d-d8cca139edeb,Master of Science in Physics,40.0801,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,dd767c54-d023-4fe8-88f4-ddf53df9abf3,Master of Science in Plant Science,1.1101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,e04cec08-a69d-43f0-96a7-7374202466ed,Master of Science in Population and Public Health,51.2201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,2ee9688f-18a2-4032-8ac6-6d278e2bbcfb,Master of Science in Rehabilitation Sciences,51.2314,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,35b95500-f8dc-4dd9-8762-6bacda161b27,Master of Science in Reproductive and Developmental Sciences,26.0905,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,992fadac-1292-453f-beaa-b176fcb15856,"Master of Science in Resources, Environment & Sustainability",30201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,456e840e-9a4b-4712-b251-9408c401eaa4,Master of Science in Soil Science,1.1201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,3695eeb7-7cb4-46e0-8ff8-57ea6eaac8c0,Master of Science in Statistics,27.0501,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,ec4a82c2-7ab3-4c9f-af9e-be982a77425e,Master of Science in Surgery,51.1401,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,305fd449-a09c-48b1-ba29-949bb89d6e18,Master of Science In Women+ and Children's Health Sciences,51.2209,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,c8d72e41-e128-40df-bc65-f5f7f67eaf65,Master of Science in Zoology,26.0701,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,06f32e81-fe2b-47d8-97d7-b92fda92c483,Master of Social Work,44.0701,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,11a5d267-36a9-4fdc-a9c0-03a8b2240c12,Master of Social Work - Advanced,44.0701,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,46c1cc2c-7b1a-4246-9c84-c76f0cccbdb4,Master of Social Work - Foundational,44.0701,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,602f4f6b-edb3-4538-b929-e7aef55ead42,Master of Sustainable Forest Management,3.0506,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,7eac7f7b-7416-48ea-b491-46a0fc15fe79,Master of Urban Design,4.0301,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,52987a15-590b-4c4e-867b-ccfce5478c7c,Master of Urban Forestry Leadership,3.0508,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,146c2656-8ea9-40f7-ab5f-7d272b593abf,Professional Master of Business Administration,52.0201,Graduate Programs,Degree
9b3a0561f723419fb3bcce67c741446d,6871e993-7f1c-48dd-8394-f6be3d5cb913,Graduate Certificate in Advanced Coaching Practices,52.1006,Graduate Programs,Certificate
9b3a0561f723419fb3bcce67c741446d,aef9252e-e136-4515-9679-3d809006b310,Graduate Certificate in Asia Pacific Trade and Investment,52.1101,Graduate Programs,Certificate
9b3a0561f723419fb3bcce67c741446d,873ad08e-465d-4435-b9b8-d659c0d58ae9,Graduate Certificate in People and Culture,52.0213,Graduate Programs,Certificate
9b3a0561f723419fb3bcce67c741446d,b819d559-65b8-475d-90d9-f800061efe06,Doctor of Business Administration,52.0201,Graduate Programs,Degree
9b3a0561f723419fb3bcce67c741446d,c3aecc18-0e60-4e54-84df-411554fdc9c9,Doctor of Social Sciences,45.9999,Graduate Programs,Degree
9b3a0561f723419fb3bcce67c741446d,c17d68c0-64e6-4a0d-86d1-da167ae0bb53,Master of Arts in Conflict Analysis and Management,30.0501,Graduate Programs,Degree
9b3a0561f723419fb3bcce67c741446d,6cf62921-77b3-40cf-9177-1b33ac138d6a,Master of Arts in Disaster and Emergency Management,43.9999,Graduate Programs,Degree
9b3a0561f723419fb3bcce67c741446d,7bfa266f-a38c-4326-8b1d-65356e5b3657,Master of Arts in Educational Leadership and Management,13.0401,Graduate Programs,Degree
9b3a0561f723419fb3bcce67c741446d,5375a742-b4a4-4d23-a0dc-163073217767,Master of Arts in Environmental Education and Communication,3.0103,Graduate Programs,Degree
9b3a0561f723419fb3bcce67c741446d,c00d27ea-95f5-4c55-a816-606667ffbcea,Master of Arts in Environment and Management,3.0201,Graduate Programs,Degree
9b3a0561f723419fb3bcce67c741446d,5e4235af-b389-41d8-8bc0-f70bdce0891b,Master of Science in Environment and Management,3.0104,Graduate Programs,Degree
9b3a0561f723419fb3bcce67c741446d,fc47de76-bf70-4247-b8b9-531326c64e17,Master of Business Administration in Executive Management,52.0201,Graduate Programs,Degree
9b3a0561f723419fb3bcce67c741446d,824e3903-8d48-43ea-a4d5-499c2ea2a0b6,Master of Arts in Executive and Organizational Coaching,52.1006,Graduate Programs,Degree
9b3a0561f723419fb3bcce67c741446d,c1314089-f5c4-4357-bb87-db0aab7d507f,Master of Arts in Global Leadership,30.2001,Graduate Programs,Degree
9b3a0561f723419fb3bcce67c741446d,2f7e2f0f-f0e1-413d-98a8-e63ec68e3a31,Master of Global Management,52.1101,Graduate Programs,Degree
9b3a0561f723419fb3bcce67c741446d,a42bfc94-20d1-4699-a299-8f3b5200cc11,Master of Arts in Higher Education Administration and Leadership,13.0499,Graduate Programs,Degree
9b3a0561f723419fb3bcce67c741446d,d5f184ea-7191-458e-9785-71b28f02733a,Master of Arts in Human Security and Peacebuilding,30.0501,Graduate Programs,Degree
9b3a0561f723419fb3bcce67c741446d,2c47e222-e208-4393-83be-3eec6f598f4b,Master of Arts in Intercultural and International Communication,9.0907,Graduate Programs,Degree
9b3a0561f723419fb3bcce67c741446d,274a20fb-4f1e-4382-a75b-4a60318bfb5a,Master of Arts in Interdisciplinary Studies,30.9999,Graduate Programs,Degree
9b3a0561f723419fb3bcce67c741446d,4c025aeb-acef-41c2-9c22-274dc511e634,Master of Arts in Justice Studies,45.9999,Graduate Programs,Degree
9b3a0561f723419fb3bcce67c741446d,374448eb-466d-4467-86a6-aa3d5c29f87b,Master of Arts in Leadership,52.0213,Graduate Programs,Degree
9b3a0561f723419fb3bcce67c741446d,d0731616-deda-4661-a829-4b5ce93d6bab,Master of Arts in Learning and Technology,13.0501,Graduate Programs,Degree
9b3a0561f723419fb3bcce67c741446d,329763db-9269-48fa-b956-3d3a711c3ce8,Master of Arts in Professional Communication,9.0999,Graduate Programs,Degree
9b3a0561f723419fb3bcce67c741446d,1f9230cc-9d1e-4d73-bb4b-87e69c6eb039,Master of Arts in Tourism Management,52.0901,Graduate Programs,Degree
9b3a0561f723419fb3bcce67c741446d,4a1ad3dd-6abb-40a3-9f5d-9b2affc3f35f,Bachelor of Hospitality and Tourism Management,52.0901,Undergraduate Programs,Degree
9b3a0561f723419fb3bcce67c741446d,1ef9a577-0e2a-48ea-97b7-771466a44dea,Certificate in Business and Sustainability,52.0201,Undergraduate Programs,Certificate
9b3a0561f723419fb3bcce67c741446d,9410d67b-b29e-42a7-8060-84d79b07439e,Certificate in Applied Environmental Sciences,3.0104,Undergraduate Programs,Certificate
9b3a0561f723419fb3bcce67c741446d,ee5d585e-7982-4cf7-b0fa-4626d9945948,Certificate in Social Sciences,45.0101,Undergraduate Programs,Certificate
9b3a0561f723419fb3bcce67c741446d,e75e0926-9e9c-4031-9cae-6c11c47fc892,Certificate in Advanced English Proficiency,16.1701,Language,Certificate
9b3a0561f723419fb3bcce67c741446d,a9b24ea9-0014-4a69-981e-2d69b4a3d06d,Certificate in English Proficiency,16.1701,Language,Certificate
9b3a0561f723419fb3bcce67c741446d,5cd52837-5455-4c69-8ec9-7020bf72269c,Global Workforce Skills - Digital Specialization,52.1404,Career Related Training,Certificate
9b3a0561d77948bfbc35cc964d3ba4de,b58ed3b8-a0f3-4fc1-8029-4e45c7484ddd,Information Technology Management Post- Degree Diploma,11.1099,Undergraduate Programs,Diploma
9b3a0561d77948bfbc35cc964d3ba4de,93d16968-908a-4563-98ce-943591e9ddfb,Interactive and Digital Technologies Diploma ,50.0499,Undergraduate Programs,Diploma
9b3a0561bb564875aa0582d4479688d7,9febbdae-bde2-4b48-9bb1-69ccbc9d2ca4,Advanced Care Paramedic,51.0904,Undergraduate Programs,Diploma
9b3a0561bb564875aa0582d4479688d7,fd87a359-4bc5-4d16-9623-8600a2a1c420,Health Sciences (EMS),51,Undergraduate Programs,Diploma
9b3a0561bb564875aa0582d4479688d7,21afc227-7f80-4ba3-a377-b5411e89a3c2,Primary Care Paramedicine - Extended,51.0904,Undergraduate Programs,Certificate
9b3a0562128b48a990fb7075bdb3f9db,0d617b09-204b-4d3b-a6ab-1a0d955fde6c,Doctor of Philosophy in Nursing (PhD),51.3808,Graduate Programs,Degree
9b3a0562128b48a990fb7075bdb3f9db,f64a1452-1654-442f-ba95-32441150b74d,Master of Arts in Leadership (Business Stream) in Mandarin,52.0213,Graduate Programs,Degree
9b3a0562128b48a990fb7075bdb3f9db,323222ae-4f90-4021-9a13-64af5dfd8af1,Master of Arts in Interdisciplinary Humanities,30.9999,Graduate Programs,Degree
9b3a0562128b48a990fb7075bdb3f9db,f139485f-fbcd-47a6-adfc-f25fdda2974d,Master of Arts in Linguistics,16.0199,Graduate Programs,Degree
9b3a0562128b48a990fb7075bdb3f9db,1da450de-43f1-4d38-8252-e20996469cfc,Master of Business Administration ,52.0201,Graduate Programs,Degree
9b3a0562128b48a990fb7075bdb3f9db,72edc962-cb19-421f-8d38-44b08bb5d750,Master of Science in Nursing,51.3808,Graduate Programs,Degree
9b3a0562128b48a990fb7075bdb3f9db,7ff5a791-88da-40cc-a5ae-4645db611ff9,Master of Arts in Leadership,52.0213,Graduate Programs,Degree
9b3a0562128b48a990fb7075bdb3f9db,faca90b4-28b2-479b-9314-33ffc91069c3,Master of Arts in Biblical Studies and Christian Thought,39.0601,Graduate Programs,Degree
9b3a0562128b48a990fb7075bdb3f9db,fc0ae053-f15c-456f-b2f9-7a27d1bb01c3,Master of Arts in Educational Leadership,13.0401,Graduate Programs,Degree
9b3a0562128b48a990fb7075bdb3f9db,c8fe3be7-2779-4fce-9dbc-90fb3e344336,Master of Christian Studies in Marriage and Family Therapy,39.0601,Graduate Programs,Degree
9b3a0562128b48a990fb7075bdb3f9db,d9d7e18d-b726-4842-8001-9a5c7bc2f72b,Master of Arts in Educational Studies - Inclusive Education,13.1001,Graduate Programs,Degree
9b3a0562128b48a990fb7075bdb3f9db,41b7c02a-75c2-46dd-b4f3-bcc72698725b,Master of Arts in Counselling Psychology,42.2803,Graduate Programs,Degree
9b3a0562128b48a990fb7075bdb3f9db,c5c412bc-10a5-4781-bb7a-bdd183df1f8b,Master of Arts -Chplaincy and Spiritual Care,39.0706,Graduate Programs,Degree
9b3a0562128b48a990fb7075bdb3f9db,e7d684a9-5277-4c7c-a120-10e0a450df38,Master of Divinity,39.0602,Graduate Programs,Degree
9b3a0562128b48a990fb7075bdb3f9db,fa4e5abb-9317-45d7-b99f-734263130a90,Master of Arts in Linguistics and Translation,39.9999,Graduate Programs,Degree
9b3a0562128b48a990fb7075bdb3f9db,e7caaacc-3c3a-4040-ad04-d8ce3d2d7993,Doctor of Ministry,39.0602,Graduate Programs,Degree
9b3a0562128b48a990fb7075bdb3f9db,89959f3b-e776-45f2-b054-0c8ebbd489ef,Master of Theological Studies,39.0601,Graduate Programs,Degree
9b3a0562128b48a990fb7075bdb3f9db,c776a157-2726-4f31-baef-ab94591ef7fd,Master of Theology,39.0601,Graduate Programs,Degree
9b3a0562128b48a990fb7075bdb3f9db,7a2a84cb-9ad7-4ca5-a997-09b882cb1200,Master of Arts in Christian Studies,39.0602,Graduate Programs,Degree
9b3a0562128b48a990fb7075bdb3f9db,d55e7380-a25e-4150-830b-4d8796e9fd75,Master of Divinity (Mandarin),39.0602,Graduate Programs,Degree
9b3a0562128b48a990fb7075bdb3f9db,10aede3f-14a9-4fe6-bf89-c4e917aacf93,Master of Arts - Christian Studies (Mandarin),39.0602,Graduate Programs,Degree
9b3a0562128b48a990fb7075bdb3f9db,636a043a-82f6-41a6-8677-bac8e322b1ab,Master of Arts - Global Christian Leadership (Korean),39.0602,Graduate Programs,Degree
9b3a0562128b48a990fb7075bdb3f9db,9e0467dc-67f3-4da1-81ce-3c83c06e56c2,Master of Arts - Christian Worldview Studies (Korean),39.0602,Graduate Programs,Degree
9b3a0562128b48a990fb7075bdb3f9db,9ec0aca9-34b2-4573-8473-2142a6ae026c,Master of Divinity - Global Christian Leadership (Korean),39.0602,Graduate Programs,Degree
9b3a0562128b48a990fb7075bdb3f9db,c26ef7b8-b883-46ee-8045-bb83bd74ef2f,Master of Divinity - Worldview and Peace Studies (Korean),39.0602,Graduate Programs,Degree
9b3a05614444468fb1c532ea59696ca5,0325343e-76cf-4c61-86b0-599e2641c268,Master of Public Policy & Administration,44.0599,Graduate Programs,Degree
9b3a05614444468fb1c532ea59696ca5,f47799ac-1900-41e6-bb86-3eac34ca0038,Master of Counselling Psychology: Art Therapy,42.2803,Graduate Programs,Degree
9b3a05614444468fb1c532ea59696ca5,8e6c7d50-4d86-4f28-ac23-6fd34c54bff5,Master of ( Arts in) Industrial-Organizational Psychology ,42.2804,Graduate Programs,Degree
9b3a05614444468fb1c532ea59696ca5,dfdb7e27-9d64-43ff-ad09-9e8979d8c163,Master of Applied Psychology,42.2814,Graduate Programs,Degree
9b3a05614444468fb1c532ea59696ca5,90178b4d-2788-46ca-a6a3-27a99a66670b,Doctor of Psychology in Clinical Psychology,42.2801,Graduate Programs,Degree
9b3a05614444468fb1c532ea59696ca5,e21be440-2f31-4bca-b9d1-72a3f669868a,Master of (Arts in) Counselling Psychology,42.2803,Graduate Programs,Degree
9b3a0562166546d58e57c6d8262de837,6d4ed1c4-7781-4626-9793-73885f1694a3,Master of Business Administration,52.0201,Graduate Programs,Degree
9b3a05621911460a8f6711e64c264065,1aebfc8c-a373-4f67-8f1f-47ee0b49d538,Business Analytics Post-Baccalaureate Diploma in Cybersecurity,,Undergraduate Programs,Diploma
9b3a05621911460a8f6711e64c264065,cf685491-c3cd-4176-b54c-f31f269e63cc,Business Analytics Post-Baccalaureate Diploma in Artificial Intelligence and Machine Learning,,Undergraduate Programs,Diploma
9b3a05621911460a8f6711e64c264065,1d55ea77-273f-4e7e-a827-459c6fc522b0,Business Analytics Post-Baccalaureate Diploma in Software Engineering,,Undergraduate Programs,Diploma
9b3a0561f26f4d63b0027044b004173c,55937868-3134-4751-a4f8-57d10d7778c9,Master of Arts in Christian Studies,39.0601,Graduate Programs,Degree
9b3a0561f26f4d63b0027044b004173c,aee22940-ae09-45d2-b241-b97ff66b2cd9,Master of Arts in Theological Studies,39.0601,Graduate Programs,Degree
9b3a0561f26f4d63b0027044b004173c,0bc54177-0a1e-4698-84cc-07d2b214e8f4,"Master of Arts in Leadership, Theology and Society",39.0601,Graduate Programs,Degree
9b3a0561f26f4d63b0027044b004173c,fac01dbf-4107-4809-986d-2f2a443485f2,Master of Divinity,39.0602,Graduate Programs,Degree
9b3a0561f26f4d63b0027044b004173c,fb34e914-0f15-4528-8f14-843c3bdca0bd,Master of Theology,39.0601,Graduate Programs,Degree
9b3a0561d3004150973e257fe02c8bf8,3fb2ca67-49cb-49d1-b222-5f1d9d8faddf,Master of Data Science,30.7001,Graduate Programs,Degree
9b3a0561d3004150973e257fe02c8bf8,7e90f133-bca3-480d-9049-0ad9a46d2ece,Master of Energy Management,14.9999,Graduate Programs,Degree
9b3a0561d3004150973e257fe02c8bf8,46704cef-8140-452c-9abb-6352a3bf6fba,Master of Science Cybersecurity,43.0403,Graduate Programs,Degree
9b3a0561d3004150973e257fe02c8bf8,04051ebc-b144-4d2d-a3cb-660d5e218ca0,Masters of Business Administration,52.0201,Language,Degree
