Insitution GUID,Program_Name,CIP_Code,Program_Type,Credential,Index,JM_Assigned_GUID
9b3a0562173f476eaa071249ffde872c,Master of Fine Arts in Visual Arts,50.010100000000001,Graduate Programs,Degree,816,aea0c21f-2d24-4b1c-a9a5-3a05a11b66e4
9b3a0562173f476eaa071249ffde872c,"Master of Fine Arts, In Creative Writing, Distance Education",23.130199999999999,Graduate Programs,Degree,817,2dd5da87-1e8a-4668-9350-7f749e34825e
9b3a0562173f476eaa071249ffde872c,Master of Food and Resource Economics,01.0103,Graduate Programs,Degree,818,b74def1c-cc6d-481f-a56e-f21dead2277f
9b3a0562173f476eaa071249ffde872c,Master of Food Science,01.1001,Graduate Programs,Degree,819,7fab0156-28d9-4efe-9e0b-05ccf6644a5f
9b3a0562173f476eaa071249ffde872c,Master of Forestry,03.0501,Graduate Programs,Degree,820,28e02a48-261c-4e7e-8220-eb3e6fa1f043
9b3a0562173f476eaa071249ffde872c,Master of Forestry (Green Business),03.0501,Graduate Programs,Degree,821,4f9b8a6f-11e5-4482-a1a9-0c9d2ee4c35c
9b3a0562173f476eaa071249ffde872c,Master of Forestry (TRANSFOR-M),03.0501,Graduate Programs,Degree,822,7df9e97e-756e-42fc-8b70-85db42724fac
9b3a0562173f476eaa071249ffde872c,Master of Geomatics for Environmental Management,03.0299,Graduate Programs,Degree,823,4b20ebd3-4cf1-49a4-a4ef-150472580c27
9b3a0562173f476eaa071249ffde872c,Master of Global Health,51.220100000000002,Graduate Programs,Degree,824,f4c7fe53-63fc-4c7b-a988-1417006fcdd9
9b3a0562173f476eaa071249ffde872c,Master of Global Surgical Care,51.2210,Graduate Programs,Degree,825,2236c54a-c5d5-4a86-ab3a-877d3948afe0
9b3a0562173f476eaa071249ffde872c,Master of Health Administration,51.070099999999996,Graduate Programs,Degree,826,dce2c9e7-051d-45f7-bedf-efb5d93451f2
9b3a0562173f476eaa071249ffde872c,Master of Health Leadership and Policy in Clinical Education,51.070099999999996,Graduate Programs,Degree,827,48f9f1f8-3885-4f23-aa6b-a4fa0e64c5a8
9b3a0562173f476eaa071249ffde872c,Master of Health Leadership and Policy in Seniors Care,51.071800000000003,Graduate Programs,Degree,828,60606af9-7439-4624-b0ee-9941273558de
9b3a0562173f476eaa071249ffde872c,Master of Health Science,51.220100000000002,Graduate Programs,Degree,829,d16e8569-a811-40ea-846b-ea21c02f3647
9b3a0562173f476eaa071249ffde872c,Master of High Performance Coaching and Technical Leadership,31.0505,Graduate Programs,Degree,830,69e620e3-632d-488c-b647-79022768c97c
9b3a0562173f476eaa071249ffde872c,Master of International Forestry,03.0599,Graduate Programs,Degree,831,15ac422d-3aa9-4a9e-a77e-a803f3298cad
9b3a0562173f476eaa071249ffde872c,Master of Journalism,09.0401,Graduate Programs,Degree,832,69cbf08c-7f5a-491c-817a-de18194e7ec3
9b3a0562173f476eaa071249ffde872c,Master of Kinesiology,31.0505,Graduate Programs,Degree,833,d3e8138f-be98-4a14-9abc-5f83930a2db8
9b3a0562173f476eaa071249ffde872c,Master of Land & Water Systems,03.0101,Graduate Programs,Degree,834,0b346670-d846-40d9-879b-9b317eaf8250
9b3a0562173f476eaa071249ffde872c,Master of Landscape Architecture,04.0601,Graduate Programs,Degree,835,c533a69c-78d6-4439-be3f-7cc73cda507b
9b3a0562173f476eaa071249ffde872c,Master of Laws,22.020099999999999,Graduate Programs,Degree,836,5eacf164-e2ce-4173-affc-c5de2b2e446e
9b3a0562173f476eaa071249ffde872c,Master of Laws (Common Law),22.020099999999999,Graduate Programs,Degree,837,0ecc087c-55a4-471c-9402-2200a10538a7
9b3a0562173f476eaa071249ffde872c,Master of Laws in Taxation,22.021100000000001,Graduate Programs,Degree,838,cba0e821-616c-46b4-ae39-d8620276b62e
9b3a0562173f476eaa071249ffde872c,Master of Library and Information Studies,25.010100000000001,Graduate Programs,Degree,839,334933de-8c61-4a92-9283-8110225bd86b
9b3a0562173f476eaa071249ffde872c,Master of Management,52.020099999999999,Graduate Programs,Degree,840,ed74bdd6-fef1-4756-8358-a81fb38037e0
9b3a0562173f476eaa071249ffde872c,Master of Museum Education,30.1401,Graduate Programs,Degree,841,56c1d0f0-2b1b-4af3-be15-afe210350227
9b3a0562173f476eaa071249ffde872c,Master of Museum Education - Professional Cohort,30.1401,Graduate Programs,Degree,842,794e6e28-167e-428f-a29d-fc4469908aa7
9b3a0562173f476eaa071249ffde872c,Master of Music in Composition,50.090400000000002,Graduate Programs,Degree,843,c10dac5f-ff1a-4b3c-9c78-9e703edd3683
9b3a0562173f476eaa071249ffde872c,"Master of Music in Conducting, Emphasis Choral Conducting",50.090600000000002,Graduate Programs,Degree,844,a4834478-f9a9-4c34-8f58-5453671b3720
9b3a0562173f476eaa071249ffde872c,"Master of Music in Conducting, Emphasis Orchestral Conducting",50.090600000000002,Graduate Programs,Degree,845,4f95eabc-683b-41e1-9e6f-b0eba04ecfe0
9b3a0562173f476eaa071249ffde872c,"Master of Music in Conducting, Emphasis Wind Conducting",50.090600000000002,Graduate Programs,Degree,846,49d9858d-cd27-4190-abe5-78c5f19179dd
9b3a0562173f476eaa071249ffde872c,Master of Music in Guitar,50.091099999999997,Graduate Programs,Degree,847,d11299fd-befc-418c-8fc4-65b811119405
9b3a0562173f476eaa071249ffde872c,Master of Music in Harpsichord,50.091099999999997,Graduate Programs,Degree,848,c8600e36-a0eb-423b-b414-a9119efbc46c
9b3a0562173f476eaa071249ffde872c,Master of Music in Historical Performance Practice,50.090299999999999,Graduate Programs,Degree,849,82326ddd-b0be-431d-8c4d-af26b1566d50
9b3a0562173f476eaa071249ffde872c,Master of Music in Opera,50.090800000000002,Graduate Programs,Degree,850,9a05a6f8-db59-4e26-9479-a3be938d8544
9b3a0562173f476eaa071249ffde872c,Master of Music in Orchestral Instrument,50.099899999999998,Graduate Programs,Degree,851,1f3b160e-f11f-445b-af1d-a0cfc81103a1
9b3a0562173f476eaa071249ffde872c,Master of Music in Organ,50.090699999999998,Graduate Programs,Degree,852,66d6f646-3ac8-445c-8a67-1ba227cc8335
9b3a0562173f476eaa071249ffde872c,Master of Music in Piano,50.090699999999998,Graduate Programs,Degree,853,1b83ccf9-f93a-49d0-a14e-24c9cc903a47
9b3a0562173f476eaa071249ffde872c,Master of Music in Voice,50.090800000000002,Graduate Programs,Degree,854,bf8a5aac-8b68-4cf9-957f-c5c76ea3d501
9b3a0562173f476eaa071249ffde872c,Master of Nursing Nurse Practitioner,51.380099999999999,Graduate Programs,Degree,855,ac2f5f92-75be-48c3-adb6-c4d721f2c745
9b3a0562173f476eaa071249ffde872c,Master of Nutrition and Dietetics,51.310099999999998,Graduate Programs,Degree,856,285480c9-bdad-47e1-9f78-13e5d37c1733
9b3a0562173f476eaa071249ffde872c,Master of Occupational Therapy,51.230600000000003,Graduate Programs,Degree,857,cba80f60-1337-46fa-9cde-c3c82ccc94d9
9b3a0562173f476eaa071249ffde872c,Master of Physical Therapy,51.230800000000002,Graduate Programs,Degree,858,272c7ad1-91a2-4c6d-8e4e-7f7b9a3f4451
9b3a0562173f476eaa071249ffde872c,Master of Public Health,51.220100000000002,Graduate Programs,Degree,859,c90fbe3c-21a2-45bf-b7c0-77c337d0d515
9b3a0562173f476eaa071249ffde872c,Master of Public Health and Master of Science in Nursing,51.220100000000002,Graduate Programs,Degree,860,a7bb9aca-c313-4669-8a2f-32f11ee11316
9b3a0562173f476eaa071249ffde872c,Master of Public Policy and Global Affairs,44.050400000000003,Graduate Programs,Degree,861,08dc0fc4-b1a8-4efb-a8ab-5a170c3b71e5
9b3a0562173f476eaa071249ffde872c,Master of Rehabilitation Science,51.231400000000001,Graduate Programs,Degree,862,effd4964-f0fd-4668-8721-80385597108b
9b3a0562173f476eaa071249ffde872c,Master of Science (Planning),04.0301,Graduate Programs,Degree,863,320c6094-cb64-42c8-bb9c-11fa9ca928de
9b3a0562173f476eaa071249ffde872c,Master of Science in Applied Animal Biology,01.0901,Graduate Programs,Degree,864,29b0b79a-fe8c-490f-b4b8-f88a14ffcd58
9b3a0562173f476eaa071249ffde872c,Master of Science in Astronomy,40.020099999999999,Graduate Programs,Degree,865,0280edf8-01a8-4590-a0b1-f4bdfa089996
9b3a0562173f476eaa071249ffde872c,Master of Science in Atmospheric Science,40.040100000000002,Graduate Programs,Degree,866,67d1ed70-247f-43f6-8ae1-4d627bd9dd78
9b3a0562173f476eaa071249ffde872c,"Master of Science in Audiology and Speech Sciences, Sub-Specialization in Audiology",51.020400000000002,Graduate Programs,Degree,867,8e3e1299-219b-4f05-b1ff-9f832384c41b
9b3a0562173f476eaa071249ffde872c,"Master of Science in Audiology and Speech Sciences, Sub-Specialization in Speech-Language Pathology",51.020299999999999,Graduate Programs,Degree,868,a98b41ff-1169-4044-a619-cebf78a95234
9b3a0562173f476eaa071249ffde872c,Master of Science in Biochemistry and Molecular Biology,26.0210,Graduate Programs,Degree,869,8d219e34-9bc4-4a42-8332-8328fe7f62f4
9b3a0562173f476eaa071249ffde872c,Master of Science in Bioinformatics,26.110299999999999,Graduate Programs,Degree,870,fd1cdb5d-3086-472e-bf04-33eb9c9f3708
9b3a0562173f476eaa071249ffde872c,Master of Science in Biology,26.010100000000001,Graduate Programs,Degree,871,a6e923f9-fafd-4395-a5ff-5d9b75aa0bce
9b3a0562173f476eaa071249ffde872c,Master of Science in Botany,26.030100000000001,Graduate Programs,Degree,872,30910e09-fa41-4a2f-ba2d-6b3460bf7cde
9b3a0562173f476eaa071249ffde872c,Master of Science in Business Administration in Finance,52.020099999999999,Graduate Programs,Degree,873,b25c6dd8-7240-415c-8bea-3e138c8cf792
9b3a0562173f476eaa071249ffde872c,Master of Science in Business Administration in Management Information Systems,52.020099999999999,Graduate Programs,Degree,874,5308a7f8-8ab9-454d-a5c2-c7ddca18a45f
9b3a0562173f476eaa071249ffde872c,Master of Science in Business Administration in Transportation and Logistics,52.020099999999999,Graduate Programs,Degree,875,0b845b25-b87e-48d1-b66d-591554e4bdd4
9b3a0562173f476eaa071249ffde872c,Master of Science in Cell and Developmental Biology,26.040400000000002,Graduate Programs,Degree,876,a8d00320-d5ad-4dd1-a451-863e8d7d6d80
9b3a0562173f476eaa071249ffde872c,Master of Science in Chemical & Biological Engineering,14.0701,Graduate Programs,Degree,877,6cb2beb6-b213-42ff-b05f-f56914493d6b
9b3a0562173f476eaa071249ffde872c,Master of Science in Chemistry,40.0501,Graduate Programs,Degree,878,1a80e3b3-0cf5-4f03-881f-46ba7d0acf2f
9b3a0562173f476eaa071249ffde872c,Master of Science in Computer Science,11.0701,Graduate Programs,Degree,879,5877777b-0fa0-4b67-977a-6900c4c60004
9b3a0562173f476eaa071249ffde872c,Master of Science in Craniofacial Science,51.0503,Graduate Programs,Degree,880,b6762803-48af-49c8-a31a-df0019b03da1
9b3a0562173f476eaa071249ffde872c,Master of Science in Craniofacial Science/Diploma in Endodontics,51.0503,Graduate Programs,Degree,881,a4465849-98d3-46fc-9d3d-c340adfa9b33
9b3a0562173f476eaa071249ffde872c,Master of Science in Craniofacial Science/Diploma in Orthodontics,51.0503,Graduate Programs,Degree,882,33d6d154-a219-4c36-a7f8-281b3f7a9022
9b3a0562173f476eaa071249ffde872c,Master of Science in Craniofacial Science/Diploma in Pediatric Dentistry,51.0503,Graduate Programs,Degree,883,e269ba51-72b6-4bab-8e4b-4789f0ba98c9
9b3a0562173f476eaa071249ffde872c,Master of Science in Craniofacial Science/Diploma in Periodontics,51.0503,Graduate Programs,Degree,884,ab729d4e-6837-4d13-a2b5-a431d798693d
9b3a0562173f476eaa071249ffde872c,Master of Science in Craniofacial Science/Diploma in Prosthodontics,51.0503,Graduate Programs,Degree,885,66662d6c-2cd0-4068-8cb5-a55c67a4247a
9b3a0562173f476eaa071249ffde872c,Master of Science in Earth and Environmental Sciences,03.0104,Graduate Programs,Degree,886,d6892e60-1b45-4b38-8fc1-740a2aaee521
9b3a0562173f476eaa071249ffde872c,Master of Science in Experimental Medicine,51.140099999999997,Graduate Programs,Degree,887,4ce00bf1-42d3-448a-a526-8becb6767f14
9b3a0562173f476eaa071249ffde872c,Master of Science in Food Science,01.1001,Graduate Programs,Degree,888,1949a8d6-2d16-4e08-b43b-afda228f1e36
9b3a0562173f476eaa071249ffde872c,Master of Science in Forestry,03.0501,Graduate Programs,Degree,889,82fef8e4-5c64-46eb-9ffb-a08ee42674c9
9b3a0562173f476eaa071249ffde872c,Master of Science in Genetic Counselling,51.1509,Graduate Programs,Degree,890,70cf7dbe-7b2b-47c2-b38c-a91c0813561a
9b3a0562173f476eaa071249ffde872c,Master of Science in Genome Science and Technology,26.0807,Graduate Programs,Degree,891,08c7d1f8-b6a7-4358-abf5-d0818b5a35da
9b3a0562173f476eaa071249ffde872c,Master of Science in Geography,45.070099999999996,Graduate Programs,Degree,892,13d32f36-2d0f-489c-9c13-263cd3e1dcfc
9b3a0562173f476eaa071249ffde872c,Master of Science in Geological Sciences,40.060099999999998,Graduate Programs,Degree,893,5799dffb-1122-4e4c-bc58-6c5953513621
9b3a0562173f476eaa071249ffde872c,Master of Science in Geophysics,40.060299999999998,Graduate Programs,Degree,894,ce74967c-4d51-4163-a82f-8ef530f3be55
9b3a0562173f476eaa071249ffde872c,Master of Science in Health and Exercise Sciences,31.0505,Graduate Programs,Degree,895,fda7305d-9193-4fa5-a505-e336819597ec
9b3a0562173f476eaa071249ffde872c,Master of Science in Human Nutrition,19.0504,Graduate Programs,Degree,896,d6c1ff97-b7de-4019-85e6-7c5b6801d2f4
9b3a0562173f476eaa071249ffde872c,Master of Science in Integrated Studies in Land and Food Systems,01.0000,Graduate Programs,Degree,897,aebb3798-0fa9-44e0-a414-aeed482fbc93
9b3a0562173f476eaa071249ffde872c,Master of Science in Interdisciplinary Oncology,26.091100000000001,Graduate Programs,Degree,898,aa35032f-fc00-4098-87e5-593d19bb3418
9b3a0562173f476eaa071249ffde872c,Master of Science in Interdisciplinary Studies,30.9999,Graduate Programs,Degree,899,2c466858-1405-49e9-b47f-f1382376616d
9b3a0562173f476eaa071249ffde872c,Master of Science in Interdisciplinary Studies - Individualized Option,30.9999,Graduate Programs,Degree,900,0eab17cf-59f7-4bdb-85e2-6ed7db56932c
9b3a0562173f476eaa071249ffde872c,Master of Science in Interdisciplinary Studies - Sustainability,30.330100000000002,Graduate Programs,Degree,901,534036dc-46ce-41ea-8acc-1c9a961b7e7c
9b3a0562173f476eaa071249ffde872c,Master of Science in Interdisciplinary Studies - Urban and Regional Studies,45.120100000000001,Graduate Programs,Degree,902,68da95c0-ab17-4d16-a099-58bc50e43df3
9b3a0562173f476eaa071249ffde872c,"Master of Science in Interdisciplinary Studies - Urban, Rural and Regional Dynamics",45.120100000000001,Graduate Programs,Degree,903,dd225c4e-926c-45f4-b02f-e1e620b42c10
9b3a0562173f476eaa071249ffde872c,Master of Science in Kinesiology,31.0505,Graduate Programs,Degree,904,b118fbfd-c1d4-4e85-b722-a41033aedcd4
9b3a0562173f476eaa071249ffde872c,Master of Science in Materials Engineering,14.180099999999999,Graduate Programs,Degree,905,ca0455da-67cb-4836-b9bc-acdc39c94da2
9b3a0562173f476eaa071249ffde872c,Master of Science in Mathematics,27.010100000000001,Graduate Programs,Degree,906,efe60286-3f21-4fde-9be7-9434a73ff1aa
9b3a0562173f476eaa071249ffde872c,Master of Science in Medical Genetics,26.0806,Graduate Programs,Degree,907,b1a92903-fcab-406d-80e4-1d5b77191479
9b3a0562173f476eaa071249ffde872c,Master of Science in Medical Physics,51.220500000000001,Graduate Programs,Degree,908,85ecb90e-53d6-4de2-991f-cac647ce41d7
9b3a0562173f476eaa071249ffde872c,Master of Science in Microbiology and Immunology,26.050799999999999,Graduate Programs,Degree,909,aee614e3-b9d0-495b-bf61-9c2458ce78c3
9b3a0562173f476eaa071249ffde872c,Master of Science in Neuroscience,26.150099999999998,Graduate Programs,Degree,910,4830a97d-e47d-4bc6-9b81-96f0a91bd4c2
9b3a0562173f476eaa071249ffde872c,Master of Science in Nursing,51.380200000000002,Graduate Programs,Degree,911,6b6fe73b-ccb6-4f9a-921e-7c016bfc0d3f
9b3a0562173f476eaa071249ffde872c,Master of Science in Occupational and Environmental Hygiene,51.220599999999997,Graduate Programs,Degree,912,bdf646ce-57d5-4cee-bd59-720f89f0812b
9b3a0562173f476eaa071249ffde872c,Master of Science in Oceanography,40.060699999999997,Graduate Programs,Degree,913,82431d3f-98a8-4936-8fd5-c9dd273dc42c
9b3a0562173f476eaa071249ffde872c,Master of Science In Oceans and Fisheries,03.0205,Graduate Programs,Degree,914,f11941b6-38a2-449d-b6ed-61e9e45f5cf4
9b3a0562173f476eaa071249ffde872c,Master of Science in Pathology and Laboratory Medicine,26.0910,Graduate Programs,Degree,915,bb017923-8f3f-4f85-9bd5-7c2489d399e1
9b3a0562173f476eaa071249ffde872c,Master of Science in Pharmaceutical Sciences,51.2010,Graduate Programs,Degree,916,3a5909e9-84e2-4555-bb43-356b7b9e821f
9b3a0562173f476eaa071249ffde872c,Master of Science in Pharmacology,26.100100000000001,Graduate Programs,Degree,917,7b186c3c-632e-4266-ab3e-48ba5967ad91
9b3a0562173f476eaa071249ffde872c,Master of Science in Physics,40.080100000000002,Graduate Programs,Degree,918,947c7ea9-5094-4b21-ae4d-d8cca139edeb
9b3a0562173f476eaa071249ffde872c,Master of Science in Plant Science,01.1101,Graduate Programs,Degree,919,dd767c54-d023-4fe8-88f4-ddf53df9abf3
9b3a0562173f476eaa071249ffde872c,Master of Science in Population and Public Health,51.220100000000002,Graduate Programs,Degree,920,e04cec08-a69d-43f0-96a7-7374202466ed
9b3a0562173f476eaa071249ffde872c,Master of Science in Rehabilitation Sciences,51.231400000000001,Graduate Programs,Degree,921,2ee9688f-18a2-4032-8ac6-6d278e2bbcfb
9b3a0562173f476eaa071249ffde872c,Master of Science in Reproductive and Developmental Sciences,26.090499999999999,Graduate Programs,Degree,922,35b95500-f8dc-4dd9-8762-6bacda161b27
9b3a0562173f476eaa071249ffde872c,"Master of Science in Resources, Environment & Sustainability",030201,Graduate Programs,Degree,923,992fadac-1292-453f-beaa-b176fcb15856
9b3a0562173f476eaa071249ffde872c,Master of Science in Soil Science,01.1201,Graduate Programs,Degree,924,456e840e-9a4b-4712-b251-9408c401eaa4
9b3a0562173f476eaa071249ffde872c,Master of Science in Statistics,27.0501,Graduate Programs,Degree,925,3695eeb7-7cb4-46e0-8ff8-57ea6eaac8c0
9b3a0562173f476eaa071249ffde872c,Master of Science in Surgery,51.1401,Graduate Programs,Degree,926,ec4a82c2-7ab3-4c9f-af9e-be982a77425e
9b3a0562173f476eaa071249ffde872c,Master of Science In Women+ and Children's Health Sciences,51.2209,Graduate Programs,Degree,927,305fd449-a09c-48b1-ba29-949bb89d6e18
9b3a0562173f476eaa071249ffde872c,Master of Science in Zoology,26.0701,Graduate Programs,Degree,928,c8d72e41-e128-40df-bc65-f5f7f67eaf65
9b3a0562173f476eaa071249ffde872c,Master of Social Work,44.070099999999996,Graduate Programs,Degree,929,06f32e81-fe2b-47d8-97d7-b92fda92c483
9b3a0562173f476eaa071249ffde872c,Master of Social Work - Advanced,44.070099999999996,Graduate Programs,Degree,930,11a5d267-36a9-4fdc-a9c0-03a8b2240c12
9b3a0562173f476eaa071249ffde872c,Master of Social Work - Foundational,44.070099999999996,Graduate Programs,Degree,931,46c1cc2c-7b1a-4246-9c84-c76f0cccbdb4
9b3a0562173f476eaa071249ffde872c,Master of Sustainable Forest Management,03.0506,Graduate Programs,Degree,932,602f4f6b-edb3-4538-b929-e7aef55ead42
9b3a0562173f476eaa071249ffde872c,Master of Urban Design,04.0301,Graduate Programs,Degree,933,7eac7f7b-7416-48ea-b491-46a0fc15fe79
9b3a0562173f476eaa071249ffde872c,Master of Urban Forestry Leadership,03.0508,Graduate Programs,Degree,934,52987a15-590b-4c4e-867b-ccfce5478c7c
9b3a0562173f476eaa071249ffde872c,Professional Master of Business Administration,52.020099999999999,Graduate Programs,Degree,935,146c2656-8ea9-40f7-ab5f-7d272b593abf
9b3a0561f723419fb3bcce67c741446d,Graduate Certificate in Advanced Coaching Practices,52.1006,Graduate Programs,Certificate,936,6871e993-7f1c-48dd-8394-f6be3d5cb913
9b3a0561f723419fb3bcce67c741446d,Graduate Certificate in Asia Pacific Trade and Investment,52.1101,Graduate Programs,Certificate,937,aef9252e-e136-4515-9679-3d809006b310
9b3a0561f723419fb3bcce67c741446d,Graduate Certificate in People and Culture,52.0213,Graduate Programs,Certificate,938,873ad08e-465d-4435-b9b8-d659c0d58ae9
9b3a0561f723419fb3bcce67c741446d,Doctor of Business Administration,52.0201,Graduate Programs,Degree,939,b819d559-65b8-475d-90d9-f800061efe06
9b3a0561f723419fb3bcce67c741446d,Doctor of Social Sciences,45.9999,Graduate Programs,Degree,940,c3aecc18-0e60-4e54-84df-411554fdc9c9
9b3a0561f723419fb3bcce67c741446d,Master of Arts in Conflict Analysis and Management,30.0501,Graduate Programs,Degree,941,c17d68c0-64e6-4a0d-86d1-da167ae0bb53
9b3a0561f723419fb3bcce67c741446d,Master of Arts in Disaster and Emergency Management,43.9999,Graduate Programs,Degree,942,6cf62921-77b3-40cf-9177-1b33ac138d6a
9b3a0561f723419fb3bcce67c741446d,Master of Arts in Educational Leadership and Management,13.0401,Graduate Programs,Degree,943,7bfa266f-a38c-4326-8b1d-65356e5b3657
9b3a0561f723419fb3bcce67c741446d,Master of Arts in Environmental Education and Communication,3.0103,Graduate Programs,Degree,944,5375a742-b4a4-4d23-a0dc-163073217767
9b3a0561f723419fb3bcce67c741446d,Master of Arts in Environment and Management,3.0201,Graduate Programs,Degree,945,c00d27ea-95f5-4c55-a816-606667ffbcea
9b3a0561f723419fb3bcce67c741446d,Master of Science in Environment and Management,3.0104,Graduate Programs,Degree,946,5e4235af-b389-41d8-8bc0-f70bdce0891b
9b3a0561f723419fb3bcce67c741446d,Master of Business Administration in Executive Management,52.0201,Graduate Programs,Degree,947,fc47de76-bf70-4247-b8b9-531326c64e17
9b3a0561f723419fb3bcce67c741446d,Master of Arts in Executive and Organizational Coaching,52.1006,Graduate Programs,Degree,948,824e3903-8d48-43ea-a4d5-499c2ea2a0b6
9b3a0561f723419fb3bcce67c741446d,Master of Arts in Global Leadership,30.2001,Graduate Programs,Degree,949,c1314089-f5c4-4357-bb87-db0aab7d507f
9b3a0561f723419fb3bcce67c741446d,Master of Global Management,52.1101,Graduate Programs,Degree,950,2f7e2f0f-f0e1-413d-98a8-e63ec68e3a31
9b3a0561f723419fb3bcce67c741446d,Master of Arts in Higher Education Administration and Leadership,13.0499,Graduate Programs,Degree,951,a42bfc94-20d1-4699-a299-8f3b5200cc11
9b3a0561f723419fb3bcce67c741446d,Master of Arts in Human Security and Peacebuilding,30.0501,Graduate Programs,Degree,952,d5f184ea-7191-458e-9785-71b28f02733a
9b3a0561f723419fb3bcce67c741446d,Master of Arts in Intercultural and International Communication,9.0907,Graduate Programs,Degree,953,2c47e222-e208-4393-83be-3eec6f598f4b
9b3a0561f723419fb3bcce67c741446d,Master of Arts in Interdisciplinary Studies,30.9999,Graduate Programs,Degree,954,274a20fb-4f1e-4382-a75b-4a60318bfb5a
9b3a0561f723419fb3bcce67c741446d,Master of Arts in Justice Studies,45.9999,Graduate Programs,Degree,955,4c025aeb-acef-41c2-9c22-274dc511e634
9b3a0561f723419fb3bcce67c741446d,Master of Arts in Leadership,52.0213,Graduate Programs,Degree,956,374448eb-466d-4467-86a6-aa3d5c29f87b
9b3a0561f723419fb3bcce67c741446d,Master of Arts in Learning and Technology,13.0501,Graduate Programs,Degree,957,d0731616-deda-4661-a829-4b5ce93d6bab
9b3a0561f723419fb3bcce67c741446d,Master of Arts in Professional Communication,9.0999,Graduate Programs,Degree,958,329763db-9269-48fa-b956-3d3a711c3ce8
9b3a0561f723419fb3bcce67c741446d,Master of Arts in Tourism Management,52.0901,Graduate Programs,Degree,959,1f9230cc-9d1e-4d73-bb4b-87e69c6eb039
9b3a0561f723419fb3bcce67c741446d,Bachelor of Hospitality and Tourism Management,52.0901,Undergraduate Programs,Degree,960,4a1ad3dd-6abb-40a3-9f5d-9b2affc3f35f
9b3a0561f723419fb3bcce67c741446d,Certificate in Business and Sustainability,52.0201,Undergraduate Programs,Certificate,961,1ef9a577-0e2a-48ea-97b7-771466a44dea
9b3a0561f723419fb3bcce67c741446d,Certificate in Applied Environmental Sciences,3.0104,Undergraduate Programs,Certificate,962,9410d67b-b29e-42a7-8060-84d79b07439e
9b3a0561f723419fb3bcce67c741446d,Certificate in Social Sciences,45.0101,Undergraduate Programs,Certificate,963,ee5d585e-7982-4cf7-b0fa-4626d9945948
9b3a0561f723419fb3bcce67c741446d,Certificate in Advanced English Proficiency,16.1701,Language,Certificate,964,e75e0926-9e9c-4031-9cae-6c11c47fc892
9b3a0561f723419fb3bcce67c741446d,Certificate in English Proficiency,16.1701,Language,Certificate,965,a9b24ea9-0014-4a69-981e-2d69b4a3d06d
9b3a0561f723419fb3bcce67c741446d,Global Workforce Skills - Digital Specialization,52.1404,Career Related Training,Certificate,966,5cd52837-5455-4c69-8ec9-7020bf72269c
9b3a0561d77948bfbc35cc964d3ba4de,Information Technology Management Post- Degree Diploma,11.1099,Undergraduate Programs,Diploma,967,b58ed3b8-a0f3-4fc1-8029-4e45c7484ddd
9b3a0561d77948bfbc35cc964d3ba4de,Interactive and Digital Technologies Diploma ,50.0499,Undergraduate Programs,Diploma,968,93d16968-908a-4563-98ce-943591e9ddfb
9b3a0561bb564875aa0582d4479688d7,Advanced Care Paramedic,51.0904,Undergraduate Programs,Diploma,969,9febbdae-bde2-4b48-9bb1-69ccbc9d2ca4
9b3a0561bb564875aa0582d4479688d7,Health Sciences (EMS),51,Undergraduate Programs,Diploma,970,fd87a359-4bc5-4d16-9623-8600a2a1c420
9b3a0561bb564875aa0582d4479688d7,Primary Care Paramedicine - Extended,51.0904,Undergraduate Programs,Certificate,971,21afc227-7f80-4ba3-a377-b5411e89a3c2
9b3a0562128b48a990fb7075bdb3f9db,Doctor of Philosophy in Nursing (PhD),51.3808,Graduate Programs,Degree,972,0d617b09-204b-4d3b-a6ab-1a0d955fde6c
9b3a0562128b48a990fb7075bdb3f9db,Master of Arts in Leadership (Business Stream) in Mandarin,52.0213,Graduate Programs,Degree,973,f64a1452-1654-442f-ba95-32441150b74d
9b3a0562128b48a990fb7075bdb3f9db,Master of Arts in Interdisciplinary Humanities,30.9999,Graduate Programs,Degree,974,323222ae-4f90-4021-9a13-64af5dfd8af1
9b3a0562128b48a990fb7075bdb3f9db,Master of Arts in Linguistics,16.0199,Graduate Programs,Degree,975,f139485f-fbcd-47a6-adfc-f25fdda2974d
9b3a0562128b48a990fb7075bdb3f9db,Master of Business Administration ,52.0201,Graduate Programs,Degree,976,1da450de-43f1-4d38-8252-e20996469cfc
9b3a0562128b48a990fb7075bdb3f9db,Master of Science in Nursing,51.3808,Graduate Programs,Degree,977,72edc962-cb19-421f-8d38-44b08bb5d750
9b3a0562128b48a990fb7075bdb3f9db,Master of Arts in Leadership,52.0213,Graduate Programs,Degree,978,7ff5a791-88da-40cc-a5ae-4645db611ff9
9b3a0562128b48a990fb7075bdb3f9db,Master of Arts in Biblical Studies and Christian Thought,39.0601,Graduate Programs,Degree,979,faca90b4-28b2-479b-9314-33ffc91069c3
9b3a0562128b48a990fb7075bdb3f9db,Master of Arts in Educational Leadership,13.0401,Graduate Programs,Degree,980,fc0ae053-f15c-456f-b2f9-7a27d1bb01c3
9b3a0562128b48a990fb7075bdb3f9db,Master of Christian Studies in Marriage and Family Therapy,39.0601,Graduate Programs,Degree,981,c8fe3be7-2779-4fce-9dbc-90fb3e344336
